made_shot,region,defender_distance
0,Corner Three,9.481032604236741
0,Corner Three,5.851789083425683
1,Paint,3.886972842315723
1,Near hoop,6.627604612625891
0,Paint,2.0090811861395776
0,Arc Three,6.455949005847241
0,Corner Three,3.202946881264189
1,Corner Three,6.435153273155193
1,Mid-range,4.9455159530730475
0,Paint,0.30102204321278353
0,Corner Three,4.821378392876874
0,Mid-range,7.932873242003802
0,Arc Three,3.2006717779866123
0,Near hoop,2.5096700679172943
0,Corner Three,5.587858233894279
0,Mid-range,3.3138094598965657
1,Corner Three,6.482969708497796
0,Corner Three,5.039084827436426
0,Paint,4.057101499469784
1,Mid-range,4.583472626480932
1,Near hoop,4.598670624995889
1,Corner Three,4.015829985606961
0,Corner Three,3.4653222592422748
0,Near hoop,0.4006669840403628
1,Near hoop,3.760143172087995
0,Arc Three,6.080354504344296
1,Mid-range,1.8156145505585768
1,Arc Three,7.039200845444032
0,Near hoop,1.104783508973592
1,Mid-range,5.622592897062705
1,Near hoop,8.252002620370403
0,Mid-range,2.0029150863928247
1,Arc Three,8.643599373062129
0,Near hoop,3.095660107069248
1,Corner Three,6.321725948916166
0,Paint,0.8782151886639177
0,Paint,3.178443045218837
1,Arc Three,7.355896760993862
1,Corner Three,4.7433924518639605
0,Near hoop,1.7200599082590038
1,Arc Three,3.6235021254167865
1,Paint,2.5259389402754775
0,Paint,2.349923651121457
0,Arc Three,4.636699155919005
0,Corner Three,9.106127121806507
0,Paint,3.1146533966398287
0,Paint,3.4092229193762025
1,Near hoop,4.845241088170947
0,Paint,2.228581125222955
0,Corner Three,2.7122974165087443
0,Arc Three,6.036956296296999
1,Mid-range,1.972894060460418
1,Paint,4.681859148682286
1,Mid-range,3.490131972776971
0,Corner Three,9.550608336378358
1,Paint,4.201984430742219
1,Arc Three,4.050523696523699
1,Paint,2.306398826569246
1,Corner Three,7.010826913467483
0,Arc Three,5.667123469600784
1,Near hoop,1.8955200241094747
1,Mid-range,5.2812883132054065
1,Mid-range,4.718974471058304
0,Mid-range,4.5159905713475545
0,Paint,4.01204376259781
1,Near hoop,2.1765388716951524
0,Mid-range,5.200110475220694
0,Mid-range,5.378474992793028
1,Paint,2.6160440987490996
0,Paint,2.7232526261990513
0,Mid-range,5.625930504485454
0,Arc Three,6.772341811316084
1,Corner Three,5.793542796363898
1,Near hoop,4.0938582497443585
0,Near hoop,1.7279159622215412
0,Near hoop,1.8437185449248996
1,Near hoop,0.7646946596518113
1,Corner Three,9.698863841924991
0,Near hoop,4.129252289616125
0,Near hoop,3.3145624121744937
1,Paint,2.5303838073501788
0,Near hoop,1.8228589032890075
1,Near hoop,0.9803987538241791
0,Arc Three,8.605643063536855
0,Arc Three,7.111545215071055
0,Paint,1.58749557293871
0,Arc Three,5.69694092601459
0,Mid-range,6.159754307843785
1,Corner Three,4.138656844786724
1,Arc Three,8.471624680838973
0,Mid-range,5.1750830650724815
0,Near hoop,2.205941105741494
1,Mid-range,4.291120601451325
0,Corner Three,6.333065812487659
1,Corner Three,4.925722170007157
1,Paint,2.7101164001754614
0,Mid-range,2.952747153855201
1,Near hoop,2.189603993876519
1,Mid-range,6.889965336814113
1,Near hoop,1.8134134638300223
1,Corner Three,5.595764937352177
1,Near hoop,4.088125155814083
0,Near hoop,0.6705522811086393
0,Near hoop,2.310502773424003
1,Paint,3.260883973480194
0,Near hoop,3.6716277113699856
0,Paint,5.464262927074419
0,Mid-range,3.9213507966770815
1,Mid-range,6.903265369156837
1,Mid-range,4.934742493838966
0,Mid-range,4.538493575141422
1,Mid-range,7.7988035157452185
0,Near hoop,1.5207947734326308
0,Mid-range,7.141348394133983
1,Paint,4.0986626643455315
1,Corner Three,5.620826906470258
1,Paint,2.090513411700586
1,Mid-range,4.489475097035286
0,Paint,6.270089756949256
1,Near hoop,1.734550377850119
1,Corner Three,4.853393228350655
0,Arc Three,8.105186840165992
0,Corner Three,2.0919964914884535
1,Near hoop,0.644190492090655
0,Paint,4.95123514781918
1,Near hoop,1.8989953896205278
1,Near hoop,3.6663776686669936
0,Paint,1.7760669569867031
1,Paint,1.7577239118814973
0,Paint,2.2314116017669168
0,Arc Three,4.534538327194952
0,Arc Three,5.3216040093659736
1,Near hoop,4.647221781774572
0,Arc Three,6.045703856210613
0,Near hoop,3.2923616542536758
0,Paint,2.960951007024601
1,Paint,1.6686773465232874
0,Corner Three,4.104007903744826
1,Near hoop,2.9995606400938124
0,Arc Three,3.9891440261790527
0,Arc Three,5.3635043282540575
1,Near hoop,3.147035390013908
1,Near hoop,3.046860110096961
0,Paint,2.0881918932895047
0,Paint,3.1352494389123184
0,Arc Three,4.335575769664277
1,Mid-range,4.460854488637803
0,Paint,3.258277413174023
1,Paint,3.316976996151767
0,Paint,1.0231037134621341
1,Mid-range,4.010606679344153
1,Mid-range,6.485225241809258
0,Arc Three,3.995826736946933
1,Near hoop,3.901065024477289
0,Near hoop,3.082671589790259
0,Arc Three,3.945441698631472
0,Paint,1.9735713538912139
1,Near hoop,3.259187191463541
1,Near hoop,1.1936104051992837
1,Corner Three,4.259033009803982
1,Paint,1.973451176391249
1,Corner Three,7.566738352718434
0,Near hoop,3.3803100795785013
0,Mid-range,4.004343281038729
1,Paint,2.5529634373605914
1,Paint,3.666087180046322
0,Paint,4.185609102364912
0,Corner Three,3.008172906100978
0,Paint,2.341294241610823
0,Mid-range,5.237164431560274
0,Arc Three,5.792212737115239
1,Near hoop,1.9473717633004715
0,Near hoop,5.015455028459531
1,Arc Three,4.904091229759096
0,Paint,6.923475898954224
1,Corner Three,8.2776695696615
0,Near hoop,3.7067496139070397
0,Near hoop,2.1792860089946897
1,Paint,2.857329951353191
1,Paint,3.158123337965128
1,Near hoop,2.9277041933911283
1,Corner Three,4.010164551199862
1,Corner Three,5.763471670347652
1,Paint,1.7329377265787693
0,Corner Three,3.0771430314010435
0,Paint,4.607008550165714
1,Paint,3.2202340226294113
0,Paint,4.548231779604033
1,Paint,4.767856938636059
0,Corner Three,5.660747133320831
0,Mid-range,3.8402926493302556
1,Mid-range,4.771625519610694
0,Mid-range,1.31771547888761
1,Paint,4.502434170823611
0,Paint,2.875248787079128
1,Arc Three,4.84621482442741
0,Paint,0.9623198379437189
1,Corner Three,4.856436490648261
0,Corner Three,4.923151270080987
0,Near hoop,4.9213730700384835
0,Corner Three,6.7105918398379725
1,Paint,6.441516739060762
1,Mid-range,6.203649252311093
0,Near hoop,4.077305419661369
1,Paint,3.2189798513970236
1,Paint,0.9407994396788311
0,Paint,6.233221815161081
0,Paint,2.87058190813291
1,Near hoop,2.389014133277575
1,Arc Three,5.1817824602061435
0,Corner Three,8.262957452444004
0,Paint,4.110761816014156
0,Near hoop,2.338239191271937
1,Corner Three,4.42580336438482
0,Mid-range,3.7376154912055846
0,Paint,4.581267123100328
1,Near hoop,7.428735599528362
1,Near hoop,5.721766204285177
1,Paint,2.3926727301910695
1,Corner Three,7.7017203635681275
0,Mid-range,7.419549655639484
0,Near hoop,2.683949771605279
0,Paint,4.0214563090005
1,Near hoop,2.0965471866857666
0,Corner Three,2.659979736614549
0,Arc Three,3.461521614926015
1,Near hoop,1.536562088885447
0,Paint,3.277852218023259
1,Near hoop,1.566102851347894
0,Paint,2.2860724435152955
0,Near hoop,1.269926912267003
0,Corner Three,5.61166828617836
0,Paint,2.020713185610465
0,Paint,2.6242012082155597
1,Near hoop,2.71732989428962
0,Corner Three,5.986591639656075
0,Corner Three,5.60841949929746
0,Paint,4.134705409602959
1,Corner Three,2.928529983063176
0,Paint,3.0731160392019055
0,Paint,4.998417610904478
0,Mid-range,2.726359009998503
1,Near hoop,2.300593309409554
1,Paint,4.241108102147356
0,Mid-range,2.157607268804956
1,Corner Three,5.024518544149284
1,Corner Three,5.445380417574147
1,Paint,7.151301427013128
0,Paint,2.688814993449713
0,Near hoop,4.622466402830853
1,Mid-range,3.2031996844561452
1,Mid-range,4.9847919118554955
1,Arc Three,5.312451125695179
0,Mid-range,4.743869655934911
0,Near hoop,1.4643767631658113
0,Corner Three,4.2278210354271115
1,Arc Three,5.840240686889536
0,Arc Three,5.502008693350093
0,Arc Three,4.706795424543113
0,Near hoop,1.1098736307345982
0,Corner Three,5.69789835736827
0,Arc Three,5.822081264711102
0,Near hoop,1.4576442086119639
1,Near hoop,3.085438825612977
0,Mid-range,3.851008129892747
1,Paint,2.4657703130056507
0,Arc Three,8.7307470053484
0,Arc Three,4.520423960316117
0,Paint,2.2705393115513264
0,Paint,4.868250808925115
0,Mid-range,6.294141706515665
1,Paint,3.431397503350494
0,Paint,2.482685962924027
0,Mid-range,4.195639723355658
1,Near hoop,4.615771036576662
0,Paint,1.871488743353804
1,Corner Three,3.3130387508298167
1,Paint,3.87370386049321
1,Mid-range,6.092107138823149
0,Corner Three,4.491748972516165
0,Mid-range,3.4205830456224864
1,Mid-range,4.9180062531477065
1,Near hoop,5.749964536742814
1,Near hoop,1.9558437392082222
1,Arc Three,4.961416411721559
0,Paint,2.3589279044515066
0,Corner Three,4.626799962230908
0,Mid-range,7.242167237008545
1,Arc Three,4.656237090634456
1,Near hoop,8.302118690894513
0,Near hoop,3.9194607822250247
0,Mid-range,2.808967373715821
0,Paint,4.285027731648888
0,Arc Three,5.176729618485016
0,Arc Three,2.662915351114263
0,Corner Three,8.601077944356742
1,Arc Three,4.991429544258838
1,Near hoop,3.6870452025029534
0,Near hoop,2.5104414878064794
0,Mid-range,8.07711832453258
1,Paint,4.737710755554839
0,Mid-range,3.3202138727798842
0,Near hoop,2.281457245928574
0,Paint,3.3927171047554197
1,Arc Three,3.262685441794843
0,Paint,3.0463507542139663
1,Paint,3.3669626355069617
0,Mid-range,2.3426978773414278
0,Mid-range,3.4028151331507877
0,Paint,2.91774470411652
0,Near hoop,2.0082936046803517
1,Paint,1.88302271661815
0,Near hoop,5.267489458907349
0,Paint,2.509391364653988
0,Corner Three,8.538635442645386
1,Corner Three,4.522213443049759
1,Near hoop,5.52966883140392
1,Near hoop,3.913231466000959
0,Mid-range,8.316160762521369
0,Arc Three,2.3584951432852264
1,Arc Three,6.638761322935174
0,Corner Three,4.328222176275152
0,Mid-range,5.6558144112850774
1,Paint,4.820235364253495
0,Mid-range,7.838942159022477
0,Mid-range,6.272190072542442
1,Paint,5.517991636166194
0,Arc Three,4.8073317676232845
0,Arc Three,2.718756882198195
1,Mid-range,6.033593669754368
1,Near hoop,1.744605018478396
0,Paint,0.8352515018843115
0,Arc Three,5.627357926922722
0,Mid-range,5.844320576978988
1,Arc Three,4.506496439108765
0,Arc Three,6.974258546003295
0,Mid-range,3.14627318152763
0,Paint,4.2159609474116335
1,Arc Three,5.702919006622835
0,Mid-range,7.452349022167435
0,Mid-range,5.141870936419934
1,Corner Three,4.1370352097244725
0,Paint,3.5230834954624632
0,Mid-range,4.781628104066648
0,Mid-range,7.8611461016953506
1,Mid-range,1.2973065582583019
1,Mid-range,7.839727414349314
1,Near hoop,1.897632028028617
1,Near hoop,3.5903906672394337
1,Near hoop,1.4553691716537074
1,Mid-range,5.894229183616802
0,Paint,2.0498844176684705
1,Corner Three,4.8976546497379765
0,Arc Three,6.631552865845227
0,Mid-range,4.324146332688099
0,Mid-range,7.0350469033973
1,Mid-range,7.470971996474084
0,Mid-range,3.4099180258182153
0,Paint,0.7365617338010512
0,Near hoop,3.5080690499618177
1,Near hoop,4.054419650319891
0,Corner Three,2.7846225944820597
0,Paint,1.9000479052118657
0,Paint,3.3066685092098353
1,Arc Three,5.6356031598046386
0,Corner Three,5.270930114818446
0,Near hoop,3.806210796579718
1,Paint,1.2796313531638714
0,Mid-range,6.564267475179537
0,Near hoop,0.956965037814862
0,Arc Three,5.623721066802649
0,Near hoop,5.202471630532933
0,Near hoop,1.6224368610519189
0,Paint,4.243586882402667
1,Paint,0.4347374218997033
0,Mid-range,4.455591615273998
1,Arc Three,3.156085943126389
1,Paint,4.302452383943372
1,Arc Three,8.072141306444033
0,Arc Three,5.555554894814739
0,Arc Three,5.412575397220808
1,Mid-range,4.470135687426055
0,Corner Three,5.124149376286758
1,Corner Three,4.074393754265781
1,Paint,2.815802812733874
0,Paint,3.279284230804035
1,Corner Three,5.740731220889897
0,Paint,3.8282024995681727
0,Arc Three,3.644796944481272
1,Mid-range,2.9980120047291385
1,Mid-range,3.8572659385243333
0,Arc Three,6.007002217346011
1,Arc Three,7.139530413717698
0,Corner Three,5.536704058056565
1,Mid-range,7.604728380586646
0,Mid-range,4.759705793019139
0,Corner Three,7.789241351569483
1,Near hoop,1.2086336469335883
1,Mid-range,5.377156682718107
0,Paint,3.414011588058829
1,Near hoop,4.013042241404891
0,Near hoop,3.7605121001932726
1,Mid-range,5.1888679816121765
0,Paint,3.567918164224056
0,Arc Three,6.3388195397329286
0,Arc Three,4.352506118410408
1,Corner Three,7.2900657559242905
0,Near hoop,5.959917320802359
0,Mid-range,3.9396166652734124
0,Mid-range,5.689446478700717
1,Near hoop,0.14643791039208076
0,Mid-range,4.779716107103018
1,Near hoop,3.4248997311454223
1,Mid-range,2.3483691779615916
1,Near hoop,6.249270673350611
0,Paint,4.156029507811514
1,Corner Three,3.6260782220051464
0,Near hoop,2.500769153380615
1,Mid-range,4.9745512454994385
0,Paint,3.3879869627405546
1,Corner Three,5.025480056233437
0,Corner Three,4.328618958813539
1,Near hoop,3.032421215547072
1,Paint,4.9281270991828166
0,Paint,5.210843838093795
0,Paint,3.562450254866724
0,Paint,3.597529028930827
0,Arc Three,7.338882251576188
1,Mid-range,6.366286615798887
0,Near hoop,3.5301587866836868
1,Mid-range,0.21870135367665147
0,Corner Three,5.044758895061288
0,Near hoop,0.7429371169217488
0,Mid-range,3.7895744872742654
0,Paint,2.116416902455657
0,Corner Three,3.3999355938899782
0,Mid-range,8.337417308603424
0,Paint,3.696423496219021
0,Paint,2.5013748342261746
1,Paint,2.4225346871613604
0,Arc Three,1.9306441190442132
0,Paint,3.7060150653363535
1,Arc Three,3.6335487441480674
0,Arc Three,5.0216632433885895
0,Paint,1.3506747455253583
1,Arc Three,4.440693393165086
1,Paint,3.940893108522484
0,Mid-range,4.775189288834526
0,Mid-range,3.7751158803141394
1,Mid-range,3.6685561460198493
0,Near hoop,2.1287631508695375
0,Mid-range,4.9057007261756205
0,Near hoop,3.547097382959763
0,Corner Three,4.895999223794872
1,Paint,2.496867150010189
0,Paint,2.167795959609661
1,Paint,2.3303243784932595
0,Corner Three,6.326352164351904
1,Corner Three,5.995199465989434
1,Mid-range,5.960667738206845
0,Near hoop,5.237136338515543
0,Mid-range,3.006936776455408
0,Corner Three,3.6403379387771153
1,Mid-range,2.147084081376414
1,Paint,0.23827384287831338
1,Near hoop,2.7557348849626324
0,Arc Three,3.5866521150789095
0,Corner Three,3.5954888769818223
1,Near hoop,4.3465197881178455
0,Arc Three,4.678305360961388
0,Mid-range,2.4650845568661466
0,Paint,3.8882893104423184
1,Corner Three,7.125831791727895
1,Corner Three,4.4954005599056455
0,Corner Three,4.217402619101001
0,Mid-range,3.2942611127383237
1,Paint,3.371895475871102
0,Mid-range,2.7855362516578333
0,Corner Three,8.80540329380205
0,Paint,2.9686134315535266
0,Mid-range,4.843579502000573
1,Arc Three,3.9438254790241474
0,Corner Three,5.233356879030893
0,Corner Three,4.777481647782648
0,Near hoop,3.36090371526767
1,Near hoop,4.179104442868115
0,Corner Three,4.470667285540269
0,Mid-range,4.0871622188995635
1,Near hoop,1.0373305494874805
1,Paint,2.6364480946151776
0,Near hoop,2.3903468505219063
0,Arc Three,3.0410118214337785
0,Corner Three,4.831014584173805
0,Near hoop,3.630934672505132
0,Arc Three,3.7167411373540644
0,Arc Three,5.816423159451174
0,Arc Three,5.385841648507686
0,Arc Three,4.524137276177632
0,Paint,2.2414962517256187
1,Mid-range,3.793494434647306
0,Mid-range,4.3226984643969795
1,Near hoop,1.3974212421456909
0,Paint,1.853726470491263
0,Near hoop,4.798644920693759
1,Mid-range,6.660175649763305
0,Near hoop,2.4546150899886516
1,Mid-range,6.090433332776917
0,Paint,2.2659302995679274
0,Near hoop,0.9248352768466381
1,Near hoop,1.4808852083129185
0,Arc Three,5.778207563674057
0,Mid-range,7.301873061242574
1,Corner Three,4.934032253360329
1,Paint,3.7519585931883634
0,Mid-range,7.327485343779272
0,Mid-range,4.446622637283267
0,Arc Three,3.5465137293545044
1,Corner Three,4.384803512735778
0,Near hoop,1.2428784755558349
1,Near hoop,3.039556727567362
1,Paint,3.5605615845397174
1,Corner Three,5.209990690980171
0,Corner Three,5.915086239793974
0,Near hoop,1.9983140506436934
0,Arc Three,6.107798956498166
1,Near hoop,3.851701445647103
1,Near hoop,2.9621237544032493
1,Corner Three,4.388758498254371
0,Arc Three,3.471973826586251
0,Corner Three,4.993502848352047
0,Mid-range,9.192973593614857
1,Paint,3.631246183681299
0,Mid-range,6.454977412795495
0,Paint,1.7398202066305697
0,Near hoop,3.7044692498116376
1,Paint,4.907481002724311
1,Near hoop,2.789921597841056
1,Near hoop,0.5765039237507414
0,Paint,5.736360906576578
0,Mid-range,1.0064768852288624
0,Paint,7.109916522554957
0,Paint,1.0531147557602636
1,Near hoop,5.048457415141777
0,Paint,4.722486946387471
1,Mid-range,5.324457185253723
0,Corner Three,3.6336434383411915
1,Near hoop,6.5216008858255
1,Corner Three,5.989062791965033
0,Mid-range,3.852665386054172
1,Mid-range,3.226377280433893
0,Mid-range,6.437746634755059
1,Near hoop,3.1627599770611736
0,Paint,1.9417797663483871
0,Near hoop,3.918084452178129
0,Mid-range,5.25832448216159
0,Arc Three,4.632993760410217
0,Mid-range,5.2595976534426985
0,Arc Three,6.123039217782291
1,Mid-range,9.160909572493333
0,Arc Three,5.898380138393927
1,Corner Three,5.544499746054647
1,Corner Three,2.398837238434488
0,Mid-range,0.7266619431344937
1,Paint,7.638145912228957
0,Arc Three,4.676278665477495
1,Near hoop,2.8949370907154384
1,Paint,3.7661988095160366
0,Mid-range,4.267821575862798
0,Mid-range,2.972902207692001
1,Corner Three,7.901825896348261
1,Arc Three,7.649404541583613
0,Arc Three,5.320107717753465
0,Mid-range,5.6320197330620205
0,Near hoop,2.7862313799826395
0,Paint,4.397838659307551
1,Near hoop,3.1121200031489793
1,Arc Three,5.793095369523965
1,Paint,0.7625889394031365
0,Arc Three,7.934913683998081
1,Mid-range,4.9258139860940755
0,Near hoop,2.4818073794918085
1,Arc Three,5.414906089379579
1,Paint,3.409055737312019
0,Paint,2.5957566157480945
1,Near hoop,2.518566365057708
0,Paint,3.0662470341608157
0,Corner Three,6.953494248634998
1,Corner Three,8.132478418790921
0,Mid-range,6.354563476998246
1,Near hoop,2.2971364505618728
0,Mid-range,4.900183638436428
0,Arc Three,5.897144717988527
0,Corner Three,5.371721749355601
0,Mid-range,2.739611763681121
1,Mid-range,5.16379962571167
0,Paint,2.269827362884676
0,Mid-range,8.705700642067816
0,Near hoop,1.6799946550212668
0,Paint,2.413512753829987
1,Paint,4.6641896712397966
0,Arc Three,4.463831330023577
0,Mid-range,2.6315725622904655
1,Paint,3.0576380621159154
1,Mid-range,4.565819632727512
1,Mid-range,5.9050036315822885
1,Corner Three,6.193483505265839
1,Near hoop,3.8735318081177543
0,Mid-range,5.417891270706714
0,Corner Three,8.008587323398551
0,Corner Three,4.387095484725629
0,Mid-range,4.1824015115720306
0,Paint,3.0563416296611874
0,Near hoop,2.625802437732129
0,Near hoop,2.6745328418249077
1,Arc Three,7.150836077131124
0,Arc Three,4.586856647792691
1,Arc Three,4.951274047111512
1,Near hoop,4.91831431497622
1,Near hoop,1.1101875013708276
0,Near hoop,4.210752028046776
1,Arc Three,5.103731781118595
1,Near hoop,1.7022311694067873
0,Paint,4.781211276120309
1,Paint,1.6206611789328411
0,Mid-range,4.228798288935051
0,Mid-range,3.825638856191211
0,Arc Three,4.721149201222092
0,Paint,2.1967957627417283
0,Paint,1.7933598221215932
0,Mid-range,7.061906220631939
1,Corner Three,4.692896267988458
